embedding1,embedding2,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,articles,0.36327373777956345,0.3253968253968254,0.7023809523809523,0.4073989321128909,0.4526159147869674,large,factuality
gpt_sage,wiki,0.30898812735092684,0.7458333333333333,0.5333333333333333,0.3654364791436965,0.45583427071616056,large,factuality
gpt_graphconv,alexa_resgatedconv,0.24869796869796873,0.49166666666666664,0.5833333333333334,0.286096256684492,0.3125465178096757,large,factuality
gpt_graphconv,alexa_graphconv,0.11215635738831616,1.1916666666666667,0.225,0.14484848484848484,0.23535353535353534,large,factuality
gpt_graphconv,onsite_sage,0.13004427577482608,0.6872246696035242,0.3524229074889868,0.1888580674988442,0.20325861353258615,large,factuality
gpt_graphconv,onsite_graphconv,0.10855059434621916,0.7577092511013216,0.31718061674008813,0.17461822011585046,0.191137401411374,large,factuality
gpt_graphconv,articles,0.3542982921749062,0.3373015873015873,0.6944444444444444,0.36019594440647074,0.4036967418546366,large,factuality
gpt_graphconv,wiki,0.3500674763832658,0.7583333333333333,0.525,0.42871866916421364,0.45303962004749404,large,factuality
alexa_resgatedconv,alexa_graphconv,0.2085056368100037,0.5454545454545454,0.5537190082644629,0.2926666666666667,0.24303046172645545,large,factuality
alexa_resgatedconv,onsite_sage,0.2851242422373136,0.5950413223140496,0.5206611570247934,0.3330030959752322,0.41844287335253555,large,factuality
alexa_resgatedconv,onsite_graphconv,0.25667031763417303,0.5041322314049587,0.5785123966942148,0.28775252525252526,0.3119752116609933,large,factuality
alexa_resgatedconv,articles,0.4389252127183162,0.47107438016528924,0.628099173553719,0.5974835278240851,0.5642532949288644,large,factuality
alexa_resgatedconv,wiki,0.2966995949529388,0.7948717948717948,0.48717948717948717,0.38343650208793906,0.4421367521367522,large,factuality
alexa_graphconv,onsite_sage,0.11171929824561404,0.7520661157024794,0.3140495867768595,0.1496031746031746,0.1908876669285153,large,factuality
alexa_graphconv,onsite_graphconv,0.14682988602785985,0.7768595041322314,0.3305785123966942,0.1601010101010101,0.16724273369992146,large,factuality
alexa_graphconv,articles,0.37956012913640036,0.35537190082644626,0.6776859504132231,0.3710953346855984,0.40930435541590293,large,factuality
alexa_graphconv,wiki,0.30627931548647663,0.5213675213675214,0.5982905982905983,0.30460038986354776,0.39461538461538465,large,factuality
onsite_sage,onsite_graphconv,0.1157915057915058,0.6943231441048034,0.34497816593886466,0.2371943371943372,0.20631985368827474,large,factuality
onsite_sage,articles,0.3718335924198682,0.38427947598253276,0.6724890829694323,0.3687212787212787,0.45090272458693514,large,factuality
onsite_sage,wiki,0.3023759865865129,0.6192660550458715,0.573394495412844,0.3262400951713296,0.32224826411748697,large,factuality
onsite_graphconv,articles,0.3652859861555514,0.7336244541484717,0.49344978165938863,0.4579437737096444,0.47391165022743975,large,factuality
onsite_graphconv,wiki,0.3065539033424642,0.6192660550458715,0.536697247706422,0.3416714719563295,0.4100970865263916,large,factuality
articles,wiki,0.3566309920606258,0.5950413223140496,0.5867768595041323,0.4363112119493288,0.5378228021978022,large,factuality
