embedding1,embedding2,embedding3,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,articles,0.6238829385426412,0.5691699604743083,0.6600790513833992,0.6606683760492824,0.617250626566416,large,bias
gpt_sage,gpt_graphconv,wiki,0.5881254737655872,0.6611570247933884,0.6115702479338843,0.6221914351326117,0.6151510471510472,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,0.2422869576763358,1.2647058823529411,0.2549019607843137,0.3691549829480864,0.2665047233468286,large,bias
gpt_sage,alexa_resgatedconv,onsite_sage,0.40176372778019714,1.0784313725490196,0.4803921568627451,0.4600894600894601,0.4501638712165028,large,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,0.34411027568922303,1.1764705882352942,0.3431372549019608,0.4318318318318318,0.34595720069404273,large,bias
gpt_sage,alexa_resgatedconv,articles,0.5158128583128583,0.7450980392156863,0.5392156862745098,0.5524053724053724,0.50745324850588,large,bias
gpt_sage,alexa_resgatedconv,wiki,0.44291469732453337,1.02020202020202,0.45454545454545453,0.665948275862069,0.4902834008097166,large,bias
gpt_sage,alexa_graphconv,onsite_sage,0.30606582721864906,0.9803921568627451,0.3627450980392157,0.4849462365591398,0.3281164449585502,large,bias
gpt_sage,alexa_graphconv,onsite_graphconv,0.3077666388192704,1.3725490196078431,0.3431372549019608,0.26964998703655685,0.38854829381145173,large,bias
gpt_sage,alexa_graphconv,articles,0.5908329382013592,0.6470588235294118,0.6078431372549019,0.5943639291465379,0.6092847503373819,large,bias
gpt_sage,alexa_graphconv,wiki,0.4118295739348371,0.8585858585858586,0.47474747474747475,0.5039458625665522,0.43847953216374264,large,bias
gpt_sage,onsite_sage,onsite_graphconv,0.2587645066839698,1.1948051948051948,0.2943722943722944,0.3056108549591088,0.28612113116374144,large,bias
gpt_sage,onsite_sage,articles,0.6257335436947088,0.6406926406926406,0.645021645021645,0.6316530819194257,0.6398391030048886,large,bias
gpt_sage,onsite_sage,wiki,0.6084629804341638,0.7090909090909091,0.6136363636363636,0.6289857786503561,0.6477448562116754,large,bias
gpt_sage,onsite_graphconv,articles,0.5972362999253755,0.658008658008658,0.6147186147186147,0.6823317634746207,0.5834410802117738,large,bias
gpt_sage,onsite_graphconv,wiki,0.579915923265295,0.6409090909090909,0.5863636363636363,0.6298197576948164,0.563681436793565,large,bias
gpt_sage,articles,wiki,0.6791155878552757,0.5082644628099173,0.7066115702479339,0.6836325423936997,0.6936819936819937,large,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,0.31619638242894055,1.5196078431372548,0.3627450980392157,0.4731660496366379,0.3643030653556969,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,0.3106390053758475,1.1470588235294117,0.3627450980392157,0.35733082706766917,0.3589974937343358,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,0.46693009924283846,0.8627450980392157,0.4803921568627451,0.47360346437425543,0.4683015230383651,large,bias
gpt_graphconv,alexa_resgatedconv,articles,0.5213322214184284,0.8137254901960784,0.5392156862745098,0.5660906276386152,0.52272990167727,large,bias
gpt_graphconv,alexa_resgatedconv,wiki,0.5904920142514128,0.6060606060606061,0.6363636363636364,0.6124375644994839,0.608735942420153,large,bias
gpt_graphconv,alexa_graphconv,onsite_sage,0.3623885423885424,1.0588235294117647,0.39215686274509803,0.36756132756132753,0.3705725853094274,large,bias
gpt_graphconv,alexa_graphconv,onsite_graphconv,0.3317283279074158,1.2254901960784315,0.4215686274509804,0.3939723320158103,0.38686331212647,large,bias
gpt_graphconv,alexa_graphconv,articles,0.5728390015948748,0.7058823529411765,0.5980392156862745,0.5743191721132898,0.584183535762483,large,bias
gpt_graphconv,alexa_graphconv,wiki,0.5436519416867573,0.7171717171717171,0.5656565656565656,0.6129292929292929,0.5424921277552857,large,bias
gpt_graphconv,onsite_sage,onsite_graphconv,0.2679977343528745,0.974025974025974,0.36363636363636365,0.2694633248371566,0.3130536235641578,large,bias
gpt_graphconv,onsite_sage,articles,0.5753781083980761,0.5930735930735931,0.6363636363636364,0.6572876892692561,0.5890202455163396,large,bias
gpt_graphconv,onsite_sage,wiki,0.5744391456986216,0.75,0.5863636363636363,0.5806974884018558,0.5897166334809356,large,bias
gpt_graphconv,onsite_graphconv,articles,0.5469836874534861,0.6883116883116883,0.5887445887445888,0.6297130086712764,0.5539018084942492,large,bias
gpt_graphconv,onsite_graphconv,wiki,0.6059841548433209,0.6272727272727273,0.6363636363636364,0.7180053407639615,0.6300204562790375,large,bias
gpt_graphconv,articles,wiki,0.6629553550381336,0.5082644628099173,0.7024793388429752,0.6680489322883836,0.670002106002106,large,bias
