embedding1,embedding2,embedding3,embedding4,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,alexa_resgatedconv,onsite_graphconv,0.38339253339253343,0.9313725490196079,0.47058823529411764,0.408945868945869,0.41262386736070944,large,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,articles,0.5298427218744985,0.7450980392156863,0.5686274509803921,0.5540223453266931,0.5576094081357239,large,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,wiki,0.6241798693627961,0.5454545454545454,0.6464646464646465,0.6762649115590292,0.6243544759334234,large,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_sage,0.3132806324110672,1.2745098039215685,0.3431372549019608,0.4242156862745098,0.33608636977058026,large,bias
gpt_sage,gpt_graphconv,alexa_graphconv,onsite_graphconv,0.43726429194171124,0.9901960784313726,0.46078431372549017,0.4468910256410257,0.4346751494119915,large,bias
gpt_sage,gpt_graphconv,alexa_graphconv,articles,0.5933144333144333,0.6176470588235294,0.6078431372549019,0.5966549707602339,0.6024252940042414,large,bias
gpt_sage,gpt_graphconv,alexa_graphconv,wiki,0.5953145489987595,0.5757575757575758,0.6363636363636364,0.7490476190476191,0.6000089968511021,large,bias
gpt_sage,gpt_graphconv,onsite_sage,onsite_graphconv,0.3863261355172891,0.9956709956709957,0.43722943722943725,0.4258330918574327,0.3975048190190619,large,bias
gpt_sage,gpt_graphconv,onsite_sage,articles,0.6035531663227395,0.6883116883116883,0.6233766233766234,0.6151723740343594,0.6212158958114927,large,bias
gpt_sage,gpt_graphconv,onsite_sage,wiki,0.6404949422609205,0.6227272727272727,0.65,0.6378927203065133,0.6622309231576966,large,bias
gpt_sage,gpt_graphconv,onsite_graphconv,articles,0.6196569805237114,0.5454545454545454,0.6363636363636364,0.6218668750368386,0.6286316428252039,large,bias
gpt_sage,gpt_graphconv,onsite_graphconv,wiki,0.6300536420101638,0.6090909090909091,0.6454545454545455,0.6360136808346526,0.6504036771771325,large,bias
gpt_sage,gpt_graphconv,articles,wiki,0.6638052522610876,0.4834710743801653,0.6942148760330579,0.6918439494566154,0.6703283023283022,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.38134808021569283,1.0196078431372548,0.4019607843137255,0.42848970251716245,0.38009639483323693,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.47021464646464645,1.0392156862745099,0.46078431372549017,0.5627903091060986,0.4744168112589165,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,articles,0.5307203206485847,0.7745098039215687,0.5490196078431373,0.538235294117647,0.5315519568151147,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,wiki,0.5989978213507625,0.5757575757575758,0.6262626262626263,0.6586163836163836,0.6034727845254161,large,bias
gpt_sage,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.4094369021168779,1.0,0.47058823529411764,0.47073271413828693,0.4066088297667245,large,bias
gpt_sage,alexa_resgatedconv,onsite_sage,articles,0.5265508684863522,0.696078431372549,0.5490196078431373,0.5352013045434098,0.5335569693464429,large,bias
gpt_sage,alexa_resgatedconv,onsite_sage,wiki,0.5951193830217137,0.6565656565656566,0.5959595959595959,0.6160467665327001,0.5995681511470985,large,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,articles,0.521647963753227,0.7647058823529411,0.5588235294117647,0.5437865497076023,0.5655253518411413,large,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,wiki,0.6077658560417182,0.6666666666666666,0.6262626262626263,0.6132142857142857,0.6088529014844803,large,bias
gpt_sage,alexa_resgatedconv,articles,wiki,0.5765297652733985,0.6161616161616161,0.6161616161616161,0.5792352676563203,0.597399910031489,large,bias
gpt_sage,alexa_graphconv,onsite_sage,onsite_graphconv,0.4382590612002377,0.9117647058823529,0.49019607843137253,0.4522943722943723,0.4506689801426643,large,bias
gpt_sage,alexa_graphconv,onsite_sage,articles,0.539906432748538,0.7941176470588235,0.5490196078431373,0.5779298642533937,0.5615654520917678,large,bias
gpt_sage,alexa_graphconv,onsite_sage,wiki,0.5994645588985211,0.6565656565656566,0.6161616161616161,0.6560261960261959,0.5978047683310841,large,bias
gpt_sage,alexa_graphconv,onsite_graphconv,articles,0.5451950388792495,0.7352941176470589,0.5686274509803921,0.5463768115942029,0.5516059379217274,large,bias
gpt_sage,alexa_graphconv,onsite_graphconv,wiki,0.612900432900433,0.7272727272727273,0.6464646464646465,0.6358241758241758,0.6152226720647773,large,bias
gpt_sage,alexa_graphconv,articles,wiki,0.5455195428326011,0.6262626262626263,0.6060606060606061,0.5334725400457666,0.5861178587494378,large,bias
gpt_sage,onsite_sage,onsite_graphconv,articles,0.6270194309507287,0.5757575757575758,0.6493506493506493,0.6610437038702184,0.6242332780977932,large,bias
gpt_sage,onsite_sage,onsite_graphconv,wiki,0.5792255844299713,0.7545454545454545,0.5909090909090909,0.5936052080911416,0.6101270963971193,large,bias
gpt_sage,onsite_sage,articles,wiki,0.6589340131270511,0.5227272727272727,0.6863636363636364,0.6624684381301662,0.6655928358445522,large,bias
gpt_sage,onsite_graphconv,articles,wiki,0.64307087974443,0.5,0.6636363636363637,0.6576141837408263,0.6525377178123174,large,bias
