embedding1,embedding2,embedding3,embedding4,embedding5,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,articles,0.40826351593268884,0.4166666666666667,0.6083333333333333,0.43272446689113353,0.4650451887293993,large,factuality
gpt_graphconv,alexa_resgatedconv,onsite_sage,onsite_graphconv,wiki,0.4036478388823884,0.5862068965517241,0.5603448275862069,0.6198515911872705,0.5180555555555555,large,factuality
gpt_graphconv,alexa_resgatedconv,onsite_sage,articles,wiki,0.31804375804375806,0.35344827586206895,0.6551724137931034,0.38351648351648354,0.4215277777777778,large,factuality
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,articles,wiki,0.2895712589351337,0.5948275862068966,0.5086206896551724,0.33833333333333326,0.4625,large,factuality
gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.34450955414012735,0.36666666666666664,0.65,0.35512820512820514,0.40552897395002657,large,factuality
gpt_graphconv,alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.20495238095238094,0.7931034482758621,0.4224137931034483,0.1933743169398907,0.31840277777777776,large,factuality
gpt_graphconv,alexa_graphconv,onsite_sage,articles,wiki,0.3518288747400764,0.6724137931034483,0.49137931034482757,0.4018272095332671,0.5041666666666667,large,factuality
gpt_graphconv,alexa_graphconv,onsite_graphconv,articles,wiki,0.38882037768994293,0.5,0.5689655172413793,0.406745834810351,0.5420138888888889,large,factuality
gpt_graphconv,onsite_sage,onsite_graphconv,articles,wiki,0.4123925215841077,0.39814814814814814,0.6481481481481481,0.41457009345794393,0.608259714142067,large,factuality
alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,articles,0.37080253080253084,0.35537190082644626,0.6694214876033058,0.37675009201324994,0.41074452299903985,large,factuality
alexa_resgatedconv,alexa_graphconv,onsite_sage,onsite_graphconv,wiki,0.3251700680272109,0.7350427350427351,0.47863247863247865,0.3793030303030303,0.495982905982906,large,factuality
alexa_resgatedconv,alexa_graphconv,onsite_sage,articles,wiki,0.4413529327815042,0.3247863247863248,0.6923076923076923,0.4852564102564102,0.50991452991453,large,factuality
