embedding1,embedding2,embedding3,embedding4,f1_score,mae,accuracy,precision,recall,dataset,target
gpt_sage,gpt_graphconv,onsite_sage,onsite_graphconv,0.3643956898751419,0.8917748917748918,0.4458874458874459,0.4079220886000547,0.3738165691590295,large,bias
gpt_sage,gpt_graphconv,onsite_sage,articles,0.6293225349456353,0.5930735930735931,0.6493506493506493,0.6382310968164627,0.6371084194744733,large,bias
gpt_sage,gpt_graphconv,onsite_sage,wiki,0.4752716703978634,1.0818181818181818,0.4863636363636364,0.6204102564102565,0.5165289706479638,large,bias
gpt_sage,gpt_graphconv,onsite_graphconv,articles,0.6114518606068065,0.6017316017316018,0.6277056277056277,0.6473071406418359,0.6023741888454269,large,bias
gpt_sage,gpt_graphconv,onsite_graphconv,wiki,0.6118322450958446,0.6318181818181818,0.6181818181818182,0.6354659701718526,0.6383676582761251,large,bias
gpt_sage,gpt_graphconv,articles,wiki,0.6327603768780239,0.47520661157024796,0.6942148760330579,0.6909824046920822,0.6469603369603371,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.4161257689678742,0.8725490196078431,0.5196078431372549,0.3941962591488208,0.4659649122807017,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,onsite_graphconv,0.3549718930503566,1.1274509803921569,0.38235294117647056,0.35962301587301587,0.40920763447079234,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,articles,0.3939944258639911,0.8333333333333334,0.43137254901960786,0.5056397306397307,0.39066126855600536,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,wiki,0.542360077198787,0.6464646464646465,0.5959595959595959,0.5739682539682539,0.5391273054430948,large,bias
gpt_sage,alexa_resgatedconv,onsite_sage,onsite_graphconv,0.45280268291709935,0.8235294117647058,0.5098039215686274,0.4743478260869566,0.4525775978407557,large,bias
gpt_sage,alexa_resgatedconv,onsite_sage,articles,0.541171910624715,0.8725490196078431,0.5686274509803921,0.578475690975691,0.5398843262001156,large,bias
gpt_sage,alexa_resgatedconv,onsite_sage,wiki,0.6174742411584517,0.5151515151515151,0.6565656565656566,0.6200956937799044,0.6232388663967612,large,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,articles,0.5322994723836239,0.7254901960784313,0.5490196078431373,0.5505196078431372,0.5305494505494505,large,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,wiki,0.5043555848207011,0.797979797979798,0.494949494949495,0.5996862310815798,0.5530274403958615,large,bias
gpt_sage,alexa_resgatedconv,articles,wiki,0.5554083006913195,0.6060606060606061,0.5757575757575758,0.6130664826317,0.576068376068376,large,bias
gpt_sage,alexa_graphconv,onsite_sage,onsite_graphconv,0.4214701695603374,0.9117647058823529,0.5098039215686274,0.45411960132890367,0.4534297281665703,large,bias
gpt_sage,alexa_graphconv,onsite_sage,articles,0.5711546405655664,0.6764705882352942,0.5882352941176471,0.5781528095601322,0.5803740119529592,large,bias
gpt_sage,alexa_graphconv,onsite_sage,wiki,0.5960183227625089,0.6363636363636364,0.5959595959595959,0.6502231997393288,0.6202789023841656,large,bias
gpt_sage,alexa_graphconv,onsite_graphconv,articles,0.5066941391941392,0.6666666666666666,0.5490196078431373,0.49927772329374165,0.5365644881434355,large,bias
gpt_sage,alexa_graphconv,onsite_graphconv,wiki,0.5699172172856384,0.6666666666666666,0.6060606060606061,0.5845861981156099,0.5636437246963563,large,bias
gpt_sage,alexa_graphconv,articles,wiki,0.5269288630990759,0.6363636363636364,0.6161616161616161,0.49020541549953317,0.5796221322537112,large,bias
gpt_sage,onsite_sage,onsite_graphconv,articles,0.6108603868800174,0.5844155844155844,0.658008658008658,0.6305340483626377,0.6091286123855366,large,bias
gpt_sage,onsite_sage,onsite_graphconv,wiki,0.5755098329566414,0.7636363636363637,0.5772727272727273,0.6006368465384858,0.6116090621811445,large,bias
gpt_sage,onsite_sage,articles,wiki,0.6626910452395396,0.4772727272727273,0.6909090909090909,0.6983277106035727,0.6672967002486454,large,bias
gpt_sage,onsite_graphconv,articles,wiki,0.5614614358456723,0.6909090909090909,0.6090909090909091,0.6069963369963369,0.5639253766828138,large,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,onsite_sage,0.38073313299958944,1.1568627450980393,0.46078431372549017,0.36231713688610234,0.42210526315789476,large,bias
