embedding1,embedding2,embedding3,f1_score,mae,accuracy,precision,recall,dataset,target
onsite_sage,onsite_graphconv,articles,0.7098471986417657,0.4666666666666667,0.7333333333333333,0.8461538461538461,0.726890756302521,small,bias
onsite_sage,onsite_graphconv,wiki,0.6277096546863988,0.4222222222222222,0.6444444444444445,0.6847319347319347,0.6274509803921569,small,bias
onsite_sage,articles,wiki,0.8443208503275245,0.2,0.8444444444444444,0.8590686274509803,0.8543417366946778,small,bias
onsite_graphconv,articles,wiki,0.8400362318840581,0.26666666666666666,0.8444444444444444,0.8888888888888888,0.8417366946778712,small,bias
gpt_sage,gpt_graphconv,alexa_resgatedconv,0.3908109015867637,1.0,0.4411764705882353,0.41210310965630115,0.39833044148833624,large,bias
gpt_sage,gpt_graphconv,alexa_graphconv,0.3227785145888594,1.0294117647058822,0.3627450980392157,0.41001527883880823,0.3272643146327357,large,bias
gpt_sage,gpt_graphconv,onsite_sage,0.26455622813281526,1.2554112554112553,0.29004329004329005,0.29420349666821755,0.3014938959091883,large,bias
gpt_sage,gpt_graphconv,onsite_graphconv,0.2224829446295415,0.8181818181818182,0.4155844155844156,0.26516010418262603,0.3031642073699992,large,bias
gpt_sage,gpt_graphconv,articles,0.6104611158991353,0.6047430830039525,0.6403162055335968,0.672018958531447,0.6020827067669173,large,bias
gpt_sage,gpt_graphconv,wiki,0.5232629631535916,0.8884297520661157,0.5289256198347108,0.6094696969696969,0.5568614718614718,large,bias
gpt_sage,alexa_resgatedconv,alexa_graphconv,0.3542154037661098,1.4019607843137254,0.4215686274509804,0.44691166989039327,0.3994447657605552,large,bias
gpt_sage,alexa_resgatedconv,onsite_sage,0.41497185741088183,0.9901960784313726,0.4803921568627451,0.5577397855694001,0.4587275882012724,large,bias
gpt_sage,alexa_resgatedconv,onsite_graphconv,0.36118614718614717,1.2647058823529411,0.4411764705882353,0.37461590622880947,0.41077694235588974,large,bias
gpt_sage,alexa_resgatedconv,articles,0.5272178307302606,0.8823529411764706,0.5490196078431373,0.5359848484848484,0.5285482938114517,large,bias
gpt_sage,alexa_resgatedconv,wiki,0.5212702383434091,0.6464646464646465,0.6262626262626263,0.5577922077922077,0.5509941520467836,large,bias
gpt_sage,alexa_graphconv,onsite_sage,0.3013286713286713,1.0686274509803921,0.3627450980392157,0.4716269841269841,0.33456333140543665,large,bias
gpt_sage,alexa_graphconv,onsite_graphconv,0.3799701600041159,0.8921568627450981,0.46078431372549017,0.46001670843776105,0.40194717563138616,large,bias
gpt_sage,alexa_graphconv,articles,0.5447211075118051,0.7254901960784313,0.5490196078431373,0.5763347763347764,0.5615654520917679,large,bias
gpt_sage,alexa_graphconv,wiki,0.3694759408885658,0.9292929292929293,0.36363636363636365,0.6310041407867495,0.4063607737291949,large,bias
gpt_sage,onsite_sage,onsite_graphconv,0.3053106476024531,1.1082251082251082,0.33766233766233766,0.3222749496692551,0.3326968094899918,large,bias
gpt_sage,onsite_sage,articles,0.5497227110264428,0.5800865800865801,0.6277056277056277,0.6076109765940274,0.556721451304423,large,bias
gpt_sage,onsite_sage,wiki,0.6025143761919504,0.6772727272727272,0.6,0.6344501053627726,0.6423925426213756,large,bias
gpt_sage,onsite_graphconv,articles,0.5207308775609152,0.9437229437229437,0.5670995670995671,0.6116484534431003,0.5604874254602021,large,bias
gpt_sage,onsite_graphconv,wiki,0.5341361599631617,0.6045454545454545,0.5954545454545455,0.5874464825356667,0.5426233568109999,large,bias
gpt_sage,articles,wiki,0.6462692923798542,0.4628099173553719,0.6859504132231405,0.6558243905217589,0.6425835965835967,large,bias
gpt_graphconv,alexa_resgatedconv,alexa_graphconv,0.33009025832555244,1.1666666666666667,0.4019607843137255,0.46765993265993266,0.3486562560246771,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_sage,0.36623151586215885,1.107843137254902,0.4117647058823529,0.3979722032353612,0.3598958935801041,large,bias
gpt_graphconv,alexa_resgatedconv,onsite_graphconv,0.2548372453203022,1.2843137254901962,0.2647058823529412,0.292683257918552,0.30133024869866976,large,bias
